rank,filename,dataset,ssim,hist_corr,edge_density,line_density,combined_score,z_score,after_path,before_path
655,"3FO4IOUCL3QO_493863_empty_1.jpg",train,0.708857,0.373197,39.411850,55.86,0.541027,-0.10,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOUCL3QO_493863_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOUCL3QO_493863_empty_1.jpg"
656,"3FO4IDWJ6M8E_843080_empty_1.jpg",train,0.643716,0.440455,24.711685,16.02,0.542086,-0.09,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IDWJ6M8E_843080_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IDWJ6M8E_843080_empty_1.jpg"
657,"3FO4IN3QBIKT_13447_empty_1.jpg",train,0.601438,0.483212,33.392487,28.91,0.542325,-0.09,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN3QBIKT_13447_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN3QBIKT_13447_empty_1.jpg"
658,"3FO4IIP2764O_668579_empty_1.jpg",train,0.692246,0.393260,20.945206,13.28,0.542753,-0.09,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIP2764O_668579_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIP2764O_668579_empty_1.jpg"
659,"3FO4IOC5FID7_970941_empty_1.jpg",test,0.696132,0.389495,35.162888,37.11,0.542814,-0.09,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IOC5FID7_970941_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IOC5FID7_970941_empty_1.jpg"
660,"3FO4IGUEL6HU_793_empty_1.jpg",train,0.610280,0.476787,42.201691,34.77,0.543533,-0.09,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IGUEL6HU_793_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IGUEL6HU_793_empty_1.jpg"
661,"3FO4INS1N9UQ_231_empty_1.jpg",test,0.789830,0.298287,31.431427,21.09,0.544058,-0.09,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4INS1N9UQ_231_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4INS1N9UQ_231_empty_1.jpg"
662,"3FO4IPJU2NQB_165_empty_1.jpg",test,0.732275,0.356179,32.871094,35.94,0.544227,-0.09,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IPJU2NQB_165_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IPJU2NQB_165_empty_1.jpg"
663,"3FO4IJA4RV23_958_empty_1.jpg",test,0.600357,0.489509,5.178909,5.47,0.544933,-0.08,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IJA4RV23_958_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IJA4RV23_958_empty_1.jpg"
664,"3FO4IH0VMMC2_832938_empty_1.jpg",test,0.659868,0.431137,30.913925,31.25,0.545502,-0.08,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IH0VMMC2_832938_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IH0VMMC2_832938_empty_1.jpg"
665,"3FO4IO3BPR8S_507_empty_1.jpg",train,0.707862,0.385747,33.326340,39.84,0.546804,-0.08,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO3BPR8S_507_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO3BPR8S_507_empty_1.jpg"
666,"3FO4IJXX0CGR_2639_empty_1.jpg",train,0.865764,0.228896,36.800995,43.75,0.547330,-0.07,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJXX0CGR_2639_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJXX0CGR_2639_empty_1.jpg"
667,"3FO4INFX1K3H_343381_empty_1.jpg",test,0.627134,0.467641,27.882843,22.66,0.547388,-0.07,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4INFX1K3H_343381_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4INFX1K3H_343381_empty_1.jpg"
668,"3FO4ILR94OD4_382_empty_1.jpg",train,0.755417,0.340003,27.976227,28.52,0.547710,-0.07,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4ILR94OD4_382_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4ILR94OD4_382_empty_1.jpg"
669,"3FO4IOW6MLD2_507_empty_1.jpg",train,0.700486,0.399284,36.622009,34.77,0.549885,-0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOW6MLD2_507_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOW6MLD2_507_empty_1.jpg"
670,"3FO4ILU6FUB5_325_empty_1.jpg",train,0.798438,0.302058,2.634201,0.78,0.550248,-0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4ILU6FUB5_325_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4ILU6FUB5_325_empty_1.jpg"
671,"3FO4IHNTIPJB_852_empty_1.jpg",train,0.790435,0.310286,2.669220,2.34,0.550361,-0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IHNTIPJB_852_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IHNTIPJB_852_empty_1.jpg"
672,"3FO4IO9QP7UT_539_empty_1.jpg",train,0.313425,0.787964,45.022659,55.08,0.550695,-0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO9QP7UT_539_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO9QP7UT_539_empty_1.jpg"
673,"3FO4INTT7BSF_925542_empty_1.jpg",train,0.677633,0.425428,39.221191,46.48,0.551530,-0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INTT7BSF_925542_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INTT7BSF_925542_empty_1.jpg"
674,"3FO4IOC5FID7_16627_empty_1.jpg",test,0.695664,0.407578,29.766083,23.44,0.551621,-0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IOC5FID7_16627_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IOC5FID7_16627_empty_1.jpg"
675,"3FO4IQ72YCB2_532289_empty_1.jpg",train,0.642323,0.461070,24.575500,25.39,0.551696,-0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ72YCB2_532289_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ72YCB2_532289_empty_1.jpg"
676,"3FO4IN22PYYK_143_empty_1.jpg",train,0.682680,0.420883,27.100754,20.31,0.551781,-0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN22PYYK_143_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN22PYYK_143_empty_1.jpg"
677,"3FO4IQA36RJD_1157_empty_1.jpg",validation,0.635345,0.469116,20.824585,19.14,0.552230,-0.05,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IQA36RJD_1157_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IQA36RJD_1157_empty_1.jpg"
678,"3FO4IEBLH5IK_130_empty_1.jpg",train,0.652562,0.452982,2.470779,2.34,0.552772,-0.05,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IEBLH5IK_130_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IEBLH5IK_130_empty_1.jpg"
679,"3FO4IFCGEG5I_735_empty_1.jpg",validation,0.686633,0.419268,13.672943,7.81,0.552951,-0.05,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IFCGEG5I_735_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IFCGEG5I_735_empty_1.jpg"
680,"3FO4IQ4XSOOR_527_empty_1.jpg",test,0.783839,0.323471,32.637634,33.59,0.553655,-0.05,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQ4XSOOR_527_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQ4XSOOR_527_empty_1.jpg"
681,"3FO4IPJFR2VL_8628_empty_1.jpg",train,0.635263,0.472263,25.120239,21.48,0.553763,-0.05,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPJFR2VL_8628_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPJFR2VL_8628_empty_1.jpg"
682,"3FO4IN05LWE1_127423_empty_1.jpg",train,0.621444,0.486355,28.688278,26.17,0.553900,-0.05,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN05LWE1_127423_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN05LWE1_127423_empty_1.jpg"
683,"3FO4IQG0DFR5_1027993_empty_1.jpg",train,0.859866,0.249410,29.225235,23.05,0.554638,-0.04,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQG0DFR5_1027993_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQG0DFR5_1027993_empty_1.jpg"
684,"3FO4IGGF7AV3_324_empty_1.jpg",train,0.677522,0.436383,25.462646,22.27,0.556952,-0.04,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IGGF7AV3_324_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IGGF7AV3_324_empty_1.jpg"
685,"3FO4IPIXVUO3_422_empty_1.jpg",validation,0.875655,0.238426,21.451035,14.06,0.557040,-0.04,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IPIXVUO3_422_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IPIXVUO3_422_empty_1.jpg"
686,"3FO4IOHEC016_1737_empty_1.jpg",train,0.669978,0.445303,42.330093,50.00,0.557641,-0.03,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOHEC016_1737_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOHEC016_1737_empty_1.jpg"
687,"3FO4IO4YBSRQ_864260_empty_1.jpg",test,0.627319,0.488294,35.384674,39.45,0.557807,-0.03,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IO4YBSRQ_864260_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IO4YBSRQ_864260_empty_1.jpg"
688,"3FO4IJQBJGEN_533_empty_1.jpg",train,0.634335,0.483069,6.198349,4.30,0.558702,-0.03,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJQBJGEN_533_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJQBJGEN_533_empty_1.jpg"
689,"3FO4IIOCR1VX_247_empty_1.jpg",test,0.709710,0.411847,43.003235,41.41,0.560778,-0.02,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IIOCR1VX_247_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IIOCR1VX_247_empty_1.jpg"
690,"3FO4INRT9NJE_654_empty_1.jpg",train,0.688711,0.433822,24.980164,24.22,0.561267,-0.02,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INRT9NJE_654_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INRT9NJE_654_empty_1.jpg"
691,"3FO4IQ9KBVKH_5145_empty_1.jpg",train,0.655870,0.467281,28.233032,30.47,0.561575,-0.02,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ9KBVKH_5145_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ9KBVKH_5145_empty_1.jpg"
692,"3FO4INS9LGMX_237_empty_1.jpg",validation,0.795760,0.328698,47.353363,65.62,0.562229,-0.02,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4INS9LGMX_237_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4INS9LGMX_237_empty_1.jpg"
693,"3FO4IO3UGYX2_1137_empty_1.jpg",train,0.362461,0.763710,33.283539,29.30,0.563086,-0.01,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO3UGYX2_1137_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO3UGYX2_1137_empty_1.jpg"
694,"3FO4IP207GLJ_103_empty_1.jpg",validation,0.689682,0.440044,34.349670,37.11,0.564863,-0.00,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IP207GLJ_103_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IP207GLJ_103_empty_1.jpg"
695,"3FO4IIU69JH3_195_empty_1.jpg",train,0.735755,0.396444,29.015121,25.78,0.566100,0.00,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIU69JH3_195_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIU69JH3_195_empty_1.jpg"
696,"3FO4IJ1XQ93V_348_empty_1.jpg",train,0.721804,0.410423,33.773804,26.95,0.566113,0.00,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ1XQ93V_348_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ1XQ93V_348_empty_1.jpg"
697,"3FO4INWDMH9K_128378_empty_1.jpg",validation,0.678589,0.456653,35.653152,27.73,0.567621,0.01,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4INWDMH9K_128378_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4INWDMH9K_128378_empty_1.jpg"
698,"3FO4IL5R8JCO_941_empty_1.jpg",train,0.736249,0.401842,14.956970,6.64,0.569045,0.01,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IL5R8JCO_941_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IL5R8JCO_941_empty_1.jpg"
699,"3FO4IDI9FO3C_804_empty_1.jpg",train,0.691775,0.446835,15.209885,5.86,0.569305,0.01,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IDI9FO3C_804_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IDI9FO3C_804_empty_1.jpg"
700,"3FO4IIAL7WOC_436_empty_1.jpg",train,0.641666,0.497165,34.785461,22.27,0.569415,0.01,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIAL7WOC_436_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIAL7WOC_436_empty_1.jpg"
701,"3FO4IOF7021L_583391_empty_1.jpg",train,0.734723,0.404770,35.053940,29.69,0.569747,0.01,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOF7021L_583391_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOF7021L_583391_empty_1.jpg"
702,"3FO4III843Q1_770417_empty_1.jpg",validation,0.668310,0.473331,29.423676,25.00,0.570821,0.02,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4III843Q1_770417_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4III843Q1_770417_empty_1.jpg"
703,"3FO4IIP2764O_668530_empty_1.jpg",validation,0.704474,0.437583,23.213654,15.62,0.571029,0.02,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IIP2764O_668530_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IIP2764O_668530_empty_1.jpg"
704,"3FO4IQ72XR8V_575521_empty_1.jpg",test,0.390357,0.751833,39.193954,54.30,0.571095,0.02,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQ72XR8V_575521_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQ72XR8V_575521_empty_1.jpg"
705,"3FO4IH6V3ARG_159_empty_1.jpg",validation,0.718691,0.423947,46.065445,56.25,0.571319,0.02,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IH6V3ARG_159_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IH6V3ARG_159_empty_1.jpg"
706,"3FO4IQAARQBW_645_empty_1.jpg",train,0.706207,0.438035,37.516937,42.97,0.572121,0.02,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQAARQBW_645_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQAARQBW_645_empty_1.jpg"
707,"3FO4IN1CIJGN_1377_empty_1.jpg",test,0.664340,0.483222,23.135834,19.14,0.573781,0.03,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IN1CIJGN_1377_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IN1CIJGN_1377_empty_1.jpg"
708,"3FO4IQH8UNUE_798_empty_1.jpg",validation,0.698916,0.451093,40.139465,42.19,0.575004,0.04,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IQH8UNUE_798_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IQH8UNUE_798_empty_1.jpg"
709,"3FO4IPFVKKRO_834325_empty_1.jpg",train,0.659704,0.490893,7.602997,6.64,0.575298,0.04,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPFVKKRO_834325_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPFVKKRO_834325_empty_1.jpg"
710,"3FO4IO3CEX71_382_empty_1.jpg",test,0.841697,0.317507,25.100784,27.73,0.579602,0.05,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IO3CEX71_382_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IO3CEX71_382_empty_1.jpg"
711,"3FO4IJ73EQEL_251_empty_1.jpg",train,0.739921,0.420393,19.812927,15.62,0.580157,0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ73EQEL_251_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ73EQEL_251_empty_1.jpg"
712,"3FO4IO7MN0MK_642833_empty_1.jpg",train,0.700482,0.462838,18.198166,11.33,0.581660,0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO7MN0MK_642833_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO7MN0MK_642833_empty_1.jpg"
713,"3FO4IHPP23R7_1242_empty_1.jpg",train,0.665313,0.498704,39.003296,40.23,0.582008,0.06,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IHPP23R7_1242_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IHPP23R7_1242_empty_1.jpg"
714,"3FO4IJGPOJ43_495653_empty_1.jpg",validation,0.696645,0.468710,25.295334,20.31,0.582677,0.07,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IJGPOJ43_495653_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IJGPOJ43_495653_empty_1.jpg"
715,"3FO4INA4HPOX_1056_empty_1.jpg",train,0.769651,0.396693,20.419922,10.55,0.583172,0.07,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INA4HPOX_1056_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INA4HPOX_1056_empty_1.jpg"
716,"3FO4INLADYTM_11165_empty_1.jpg",train,0.710573,0.457257,29.945068,24.22,0.583915,0.07,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INLADYTM_11165_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INLADYTM_11165_empty_1.jpg"
717,"3FO4ILYJH1P1_625911_empty_1.jpg",train,0.682272,0.486894,47.839737,60.55,0.584583,0.07,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4ILYJH1P1_625911_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4ILYJH1P1_625911_empty_1.jpg"
718,"3FO4IJA4RV23_1068_empty_1.jpg",train,0.695949,0.473354,23.338165,15.62,0.584651,0.07,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJA4RV23_1068_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJA4RV23_1068_empty_1.jpg"
719,"3FO4IO3X58CX_507_empty_1.jpg",train,0.907791,0.265380,19.707870,11.72,0.586585,0.08,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO3X58CX_507_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO3X58CX_507_empty_1.jpg"
720,"3FO4IOFGV2T3_588860_empty_1.jpg",train,0.737604,0.437983,33.143463,29.30,0.587793,0.09,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOFGV2T3_588860_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOFGV2T3_588860_empty_1.jpg"
721,"3FO4IPNNNX7U_647_empty_1.jpg",train,0.727114,0.455329,28.871155,23.83,0.591221,0.10,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPNNNX7U_647_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPNNNX7U_647_empty_1.jpg"
722,"3FO4IQ0Y58WR_310_empty_1.jpg",train,0.739459,0.443862,27.707748,21.88,0.591660,0.10,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ0Y58WR_310_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ0Y58WR_310_empty_1.jpg"
723,"3FO4IIBQ6T3P_340_empty_1.jpg",train,0.758744,0.431532,22.879028,18.36,0.595138,0.11,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIBQ6T3P_340_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIBQ6T3P_340_empty_1.jpg"
724,"3FO4IQ9XDQ14_211695_empty_1.jpg",test,0.758786,0.437664,14.661255,7.81,0.598225,0.13,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQ9XDQ14_211695_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQ9XDQ14_211695_empty_1.jpg"
725,"3FO4IOF7SVT8_756189_empty_1.jpg",train,0.844176,0.354856,29.820557,24.22,0.599516,0.13,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOF7SVT8_756189_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOF7SVT8_756189_empty_1.jpg"
726,"3FO4IN6U761H_82_empty_1.jpg",test,0.721232,0.478746,28.073502,21.09,0.599989,0.13,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IN6U761H_82_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IN6U761H_82_empty_1.jpg"
727,"3FO4IQDJNEDW_2150_empty_1.jpg",test,0.715173,0.486810,24.723358,24.61,0.600991,0.14,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQDJNEDW_2150_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQDJNEDW_2150_empty_1.jpg"
728,"3FO4IO5EBULR_507_empty_1.jpg",test,0.769989,0.440061,45.948715,53.12,0.605025,0.15,"/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IO5EBULR_507_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IO5EBULR_507_empty_1.jpg"
729,"3FO4IMIU2TCT_11425_empty_1.jpg",validation,0.735124,0.476207,25.443192,17.19,0.605666,0.16,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IMIU2TCT_11425_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IMIU2TCT_11425_empty_1.jpg"
730,"3FO4IOCCJXOS_2466_empty_1.jpg",train,0.755887,0.459999,36.458588,38.28,0.607943,0.17,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOCCJXOS_2466_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOCCJXOS_2466_empty_1.jpg"
731,"3FO4IIQQH2D8_335_empty_1.jpg",validation,0.751431,0.470138,35.162888,27.73,0.610784,0.18,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IIQQH2D8_335_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IIQQH2D8_335_empty_1.jpg"
732,"3FO4IL5R8JCO_1374_empty_1.jpg",validation,0.745376,0.487369,14.003677,7.03,0.616372,0.20,"/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IL5R8JCO_1374_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IL5R8JCO_1374_empty_1.jpg"
733,"3FO4IFCGEG5I_436_empty_1.jpg",train,0.802438,0.435587,15.579529,11.33,0.619012,0.21,"/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IFCGEG5I_436_empty_1.jpg","/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IFCGEG5I_436_empty_1.jpg"
